Date,AveragePrice,Total Volume,4046,4225,Total Bags,Small Bags,type,region
2017-08-27,1.4,5300.56,76.5,61.01,5163.05,4669.53,organic,Syracuse
2017-08-20,1.51,3978.93,65.45,101.54,3811.94,1606.79,organic,Syracuse
2017-08-13,1.39,4017.01,0.0,169.15,3847.86,2080.86,organic,Syracuse
2017-08-06,1.37,5742.08,0.0,114.91,5627.17,2087.51,organic,Syracuse
2017-07-30,1.44,4568.06,0.0,136.78,4431.28,1060.62,organic,Syracuse
2017-07-23,1.25,6588.03,0.0,164.12,6423.91,3009.25,organic,Syracuse
2017-07-16,1.35,5140.46,0.0,165.11,4975.35,3013.25,organic,Syracuse
2017-07-09,2.4,2789.76,0.0,148.65,2641.11,861.32,organic,Syracuse
2017-07-02,2.44,2508.3,0.0,263.71,2244.59,745.47,organic,Syracuse
2017-06-25,2.43,2664.0,1.28,137.32,2525.4,894.12,organic,Syracuse
2017-06-18,2.42,3405.58,0.0,144.6,3260.98,1100.84,organic,Syracuse
2017-06-11,2.37,3056.43,0.0,164.45,2891.98,1093.12,organic,Syracuse
2017-06-04,2.23,3153.41,0.0,143.45,3009.96,1266.47,organic,Syracuse
2017-05-28,2.09,3299.38,0.0,198.97,3100.41,1083.38,organic,Syracuse
2017-05-21,2.07,2976.18,0.0,262.29,2713.89,1109.61,organic,Syracuse
2017-05-14,2.0,4073.79,0.0,349.93,3723.86,1435.66,organic,Syracuse
2017-05-07,2.11,4181.73,0.0,260.65,3921.08,1018.47,organic,Syracuse
2017-04-30,1.88,1703.77,0.0,160.66,1543.11,1061.85,organic,Syracuse
2017-04-23,2.08,3223.81,0.0,109.87,3113.94,958.29,organic,Syracuse
2017-04-16,2.05,3200.29,0.0,177.01,3023.28,1159.85,organic,Syracuse
2017-04-09,2.09,2857.82,0.0,172.93,2684.89,923.75,organic,Syracuse
2017-04-02,1.96,1628.79,0.0,326.09,1302.7,961.13,organic,Syracuse
2017-03-26,2.12,2614.15,0.0,137.6,2476.55,753.67,organic,Syracuse
2017-03-19,2.04,2460.96,0.0,111.78,2349.18,917.98,organic,Syracuse
2017-03-12,2.05,2064.66,0.0,128.22,1936.44,711.49,organic,Syracuse
2017-03-05,1.84,1817.84,0.0,380.92,1436.92,887.72,organic,Syracuse
2017-02-26,1.79,1336.09,0.0,207.99,1128.1,868.11,organic,Syracuse
2017-02-19,1.84,2030.59,0.0,257.11,1773.48,1021.7,organic,Syracuse
2017-02-12,1.66,2470.65,2.56,102.49,2365.6,1989.81,organic,Syracuse
2017-02-05,1.8,3181.84,5.13,81.82,3094.89,1892.25,organic,Syracuse
2017-01-29,1.67,1749.51,0.0,106.8,1642.71,1473.19,organic,Syracuse
2017-01-22,1.57,1880.89,19.02,65.93,1795.94,1795.94,organic,Syracuse
2017-01-15,1.53,3179.45,2.53,156.91,3020.01,3000.33,organic,Syracuse
2017-01-08,1.7,2443.57,0.0,113.63,2329.94,1777.21,organic,Syracuse
2017-01-01,1.7,1811.03,6.3,42.83,1761.9,1263.57,organic,Syracuse
2017-12-31,1.59,5528.74,76.28,474.42,4978.04,4716.25,organic,Tampa
2017-12-24,1.64,7369.95,107.68,672.37,6589.9,5882.22,organic,Tampa
2017-12-17,1.58,5609.58,65.61,564.27,4979.7,4912.21,organic,Tampa
2017-12-10,1.56,5580.67,27.66,438.56,5114.45,5111.12,organic,Tampa
2017-12-03,1.61,4677.74,40.64,534.88,4102.22,4091.12,organic,Tampa
2017-11-26,1.58,5007.93,46.18,383.97,4577.78,4567.78,organic,Tampa
2017-11-19,1.74,6739.72,101.99,789.78,5847.95,5031.44,organic,Tampa
2017-11-12,1.82,5441.77,50.87,533.78,4857.12,4800.0,organic,Tampa
2017-11-05,1.95,6566.58,117.74,949.73,5499.11,4451.12,organic,Tampa
2017-10-29,1.94,6320.26,92.65,741.78,5485.83,4392.21,organic,Tampa
2017-10-22,2.18,6399.75,108.7,1003.5,5287.55,3874.45,organic,Tampa
2017-10-08,1.89,5500.88,103.57,527.61,4869.7,4750.0,organic,Tampa
2017-10-01,2.14,7152.31,174.02,928.96,6049.33,5080.69,organic,Tampa
2017-09-24,1.85,4633.29,96.46,399.84,4136.99,3827.77,organic,Tampa
2017-09-17,1.78,1249.75,23.58,40.61,1185.56,1185.56,organic,Tampa
2017-09-10,1.76,3548.76,33.93,2.62,3512.21,3505.54,organic,Tampa
2017-09-03,1.74,2478.44,38.56,27.66,2412.22,2408.89,organic,Tampa
2017-08-27,1.6,3287.16,31.26,23.68,3232.22,3225.55,organic,Tampa
2017-08-20,1.55,4048.43,31.71,57.83,3958.89,3952.22,organic,Tampa
2017-08-13,1.57,4124.63,11.93,52.71,4059.99,4059.99,organic,Tampa
2017-08-06,1.6,3054.66,31.97,64.92,2957.77,2951.1,organic,Tampa
2017-07-30,1.57,3724.2,41.69,43.63,3638.88,3628.88,organic,Tampa
2017-07-23,1.55,3528.33,19.6,14.3,3494.43,3494.43,organic,Tampa
2017-07-16,1.56,3525.61,22.61,39.69,3463.31,3459.98,organic,Tampa
2017-07-09,1.68,3943.55,44.2,188.68,3710.67,3703.89,organic,Tampa
2017-07-02,2.08,6570.14,451.16,2906.23,3212.75,3209.42,organic,Tampa
2017-06-25,2.09,6199.5,488.9,2780.41,2930.19,2923.52,organic,Tampa
2017-06-18,2.07,6480.98,475.83,2787.16,3217.99,3217.99,organic,Tampa
2017-06-11,1.86,4577.12,933.06,206.39,3437.67,3434.34,organic,Tampa
2017-06-04,1.99,5574.93,1368.31,156.3,4050.32,4050.32,organic,Tampa
2017-05-28,1.79,7101.2,1104.19,125.33,5871.68,4797.54,organic,Tampa
2017-05-21,1.76,7514.33,1257.05,124.04,6133.24,5223.35,organic,Tampa
2017-05-14,1.96,4946.02,2198.76,104.04,2643.22,2528.95,organic,Tampa
2017-05-07,1.64,5564.72,811.85,37.89,4714.98,2881.11,organic,Tampa
2017-04-30,2.18,3715.02,1053.18,82.33,2579.51,2041.11,organic,Tampa
2017-04-23,1.94,5282.78,2020.23,169.22,3093.33,3093.33,organic,Tampa
2017-04-09,2.27,4154.91,957.86,54.13,3142.92,1275.82,organic,Tampa
2017-04-02,1.93,5864.06,1493.44,74.28,4296.34,3517.43,organic,Tampa
2017-03-26,1.52,8253.8,1009.21,102.57,7142.02,5803.6,organic,Tampa
2017-03-19,1.97,3982.18,985.66,41.8,2954.72,1333.33,organic,Tampa
2017-02-26,2.14,4102.72,969.32,74.28,3059.12,1234.44,organic,Tampa
2017-02-19,1.81,4237.44,1110.93,42.82,3083.69,2205.56,organic,Tampa
2017-02-12,1.44,6411.93,742.02,89.76,5580.15,4682.59,organic,Tampa
2017-02-05,1.93,4591.77,1500.06,70.24,3021.47,1728.88,organic,Tampa
2017-01-29,1.43,5251.73,263.33,46.22,4942.18,2496.67,organic,Tampa
2017-01-22,1.2,6939.71,252.11,33.77,6653.83,4266.66,organic,Tampa
2017-01-15,1.21,7526.04,320.78,60.1,7145.16,4763.33,organic,Tampa
2017-01-08,1.21,6520.7,285.78,50.14,6184.78,3836.67,organic,Tampa
2017-01-01,1.22,5905.05,287.57,36.42,5581.06,3530.0,organic,Tampa
2017-11-19,1.96,152431.73,19683.27,31559.25,101119.35,60158.89,organic,West
2017-11-12,1.95,150594.48,20429.3,29316.64,100786.87,64189.33,organic,West
2017-11-05,2.13,138955.1,19917.54,26607.93,92372.05,59737.21,organic,West
2017-10-29,2.16,148010.22,20936.88,28269.2,98744.01,64497.41,organic,West
2017-10-01,2.45,122625.26,16845.73,24294.75,81459.6,44948.19,organic,West
2017-09-24,2.4,111321.19,17650.08,22295.44,71333.33,40018.26,organic,West
2017-09-17,2.4,139471.62,22989.15,25396.53,91030.47,60324.57,organic,West
2017-09-10,2.46,149611.1,21079.04,30452.07,98005.94,61940.51,organic,West
2017-08-20,2.46,139145.2,19612.76,39964.08,79478.61,50741.24,organic,West
2017-08-13,2.24,157709.51,26941.72,37508.97,93150.58,56351.71,organic,West
2017-08-06,2.1,178606.86,42641.59,42953.57,92696.69,56820.93,organic,West
2017-07-30,2.1,180688.88,35365.17,51355.3,93267.06,60487.85,organic,West
2017-07-23,2.16,162321.68,29482.82,57477.12,74117.56,36399.26,organic,West
2017-07-16,2.22,151281.1,20505.23,50838.62,78689.8,32458.05,organic,West
2017-07-09,1.85,203127.73,36979.31,62194.83,103753.98,36610.96,organic,West
2017-07-02,1.88,212196.16,45612.22,67692.06,98729.65,34000.74,organic,West
2017-06-25,1.93,188845.44,30258.04,67981.62,90495.47,30115.47,organic,West
2017-02-12,1.52,214333.3,43227.87,61842.48,109158.87,63558.21,organic,West
2017-12-31,1.62,16552.71,1909.33,3538.48,11043.99,10821.63,organic,WestTexNewMexico
2017-12-24,1.85,16740.76,1904.47,2246.26,12590.03,12235.55,organic,WestTexNewMexico
2017-12-17,1.78,15409.21,1314.05,2079.36,12015.8,11964.2,organic,WestTexNewMexico
2017-12-10,1.65,14628.7,1220.08,2293.05,11115.57,10928.4,organic,WestTexNewMexico
2017-12-03,1.55,13729.33,1768.49,2732.92,9227.92,9002.58,organic,WestTexNewMexico
2017-11-26,1.91,11191.35,2030.64,2072.44,7088.27,7049.99,organic,WestTexNewMexico
2017-11-19,1.88,14228.82,1771.38,2580.56,9876.88,9649.27,organic,WestTexNewMexico
2017-11-12,1.8,15670.44,1743.38,2795.92,11131.14,10827.23,organic,WestTexNewMexico
2017-11-05,1.74,12169.3,2012.76,1503.09,8653.45,8566.79,organic,WestTexNewMexico
2017-10-29,1.89,11952.28,1424.2,1259.66,9268.42,9071.16,organic,WestTexNewMexico
2017-10-22,1.81,15424.38,2207.98,3361.12,9840.89,9703.2,organic,WestTexNewMexico
2017-10-15,2.07,9575.81,1785.17,935.45,6855.19,6717.22,organic,WestTexNewMexico
2017-10-08,2.39,10964.67,1952.2,2235.24,6777.23,6542.72,organic,WestTexNewMexico
2017-10-01,2.37,8873.32,1474.43,1689.97,5708.92,5639.42,organic,WestTexNewMexico
2017-09-24,2.26,9528.64,1545.34,2234.23,5749.07,5722.4,organic,WestTexNewMexico
2017-09-17,2.36,10464.29,1845.14,2819.17,5799.98,5796.65,organic,WestTexNewMexico
2017-09-10,2.38,11857.31,1562.1,4565.41,5729.8,5719.96,organic,WestTexNewMexico
2017-09-03,2.39,7657.47,927.27,4056.73,2673.47,2629.18,organic,WestTexNewMexico
2017-08-20,2.43,10788.29,1665.31,3993.41,5129.57,5010.27,organic,WestTexNewMexico
2017-08-13,2.01,8435.52,1182.39,3688.93,3552.96,3403.12,organic,WestTexNewMexico
2017-08-06,1.78,15242.53,2134.24,4592.66,8184.03,8171.22,organic,WestTexNewMexico
2017-07-30,1.67,17633.69,2618.13,3169.61,10789.41,10733.97,organic,WestTexNewMexico
2017-07-23,1.6,19144.32,1832.11,4752.03,10646.09,10577.95,organic,WestTexNewMexico
2017-07-16,1.6,19126.81,1763.86,4382.01,10769.2,10652.21,organic,WestTexNewMexico
2017-07-09,1.65,18244.09,2295.76,3701.18,12208.48,11637.39,organic,WestTexNewMexico
2017-07-02,1.59,20486.25,2454.99,3470.63,14560.63,10390.44,organic,WestTexNewMexico
2017-06-11,1.66,21170.11,3042.11,3588.46,14539.54,7757.19,organic,WestTexNewMexico
2017-06-04,1.59,25886.3,3305.88,3706.22,18874.2,8654.49,organic,WestTexNewMexico
2017-05-28,1.65,18798.8,2703.95,4148.35,11935.39,5244.73,organic,WestTexNewMexico
2017-05-21,1.73,16899.03,3988.8,5269.43,7624.16,4373.14,organic,WestTexNewMexico
2017-05-14,1.77,18131.79,5410.04,5406.61,7315.14,4198.56,organic,WestTexNewMexico
2017-05-07,1.74,16697.08,3986.53,4485.2,8202.81,5333.82,organic,WestTexNewMexico
2017-04-30,1.76,15686.98,1763.36,5824.8,8096.0,4515.13,organic,WestTexNewMexico
2017-04-23,1.63,19234.05,1758.8,7535.06,9923.2,5530.18,organic,WestTexNewMexico
2017-04-16,1.23,29765.63,2233.24,4805.48,22709.62,21441.99,organic,WestTexNewMexico
2017-04-09,1.19,30499.28,2386.19,3749.72,24328.65,24193.63,organic,WestTexNewMexico
2017-04-02,1.04,28803.5,2551.72,2586.16,23654.01,23267.01,organic,WestTexNewMexico
2017-03-26,1.11,32073.43,3041.33,3451.21,25514.13,25191.62,organic,WestTexNewMexico
2017-03-19,1.11,26767.63,4255.75,3855.69,18644.52,13278.06,organic,WestTexNewMexico
2017-03-12,1.15,26522.49,3289.27,3877.22,19329.62,17880.59,organic,WestTexNewMexico
2017-03-05,1.23,24969.3,2292.42,4876.69,17747.37,17114.89,organic,WestTexNewMexico
2017-02-26,1.16,39054.83,3021.26,15568.68,20453.12,20299.52,organic,WestTexNewMexico
2017-02-19,1.24,25777.67,2208.27,5671.84,17861.96,17821.27,organic,WestTexNewMexico
2017-02-12,1.4,28191.45,2248.71,9177.71,16727.11,16570.14,organic,WestTexNewMexico
2017-02-05,1.31,21376.32,2161.38,5646.59,13556.51,13372.37,organic,WestTexNewMexico
2017-01-29,1.3,17839.37,1486.34,4498.48,11828.43,11821.76,organic,WestTexNewMexico
2017-01-22,1.21,16430.64,1413.93,2820.53,12175.93,12073.07,organic,WestTexNewMexico
2017-01-15,1.19,17014.23,1203.87,2904.22,12883.07,12476.57,organic,WestTexNewMexico
2017-01-08,1.18,14375.39,1327.98,2617.2,10424.46,10283.85,organic,WestTexNewMexico
2017-01-01,1.28,15307.87,867.66,3434.02,10968.89,10815.88,organic,WestTexNewMexico
2018-03-25,1.71,2321.82,42.95,272.41,2006.46,1996.46,organic,Albany
2018-03-18,1.66,3154.45,275.89,297.96,2580.6,2577.27,organic,Albany
2018-03-11,1.68,2570.52,131.67,229.56,2209.29,2209.29,organic,Albany
2018-03-04,1.48,3851.3,311.55,296.77,3242.98,3239.65,organic,Albany
2018-02-25,1.56,5356.63,816.56,532.59,4007.48,4007.48,organic,Albany
2018-02-18,1.43,7566.17,4314.3,251.85,3000.02,3000.02,organic,Albany
2018-02-11,1.43,3817.93,59.18,289.85,3468.9,3468.9,organic,Albany
2018-02-04,1.52,4124.96,118.38,420.36,3586.22,3586.22,organic,Albany
2018-01-28,1.32,6987.56,433.66,374.96,6178.94,6178.94,organic,Albany
2018-01-21,1.54,3346.54,14.67,253.01,3078.86,3078.86,organic,Albany
2018-01-14,1.47,4140.95,7.3,301.87,3831.78,3831.78,organic,Albany
2018-01-07,1.54,4816.9,43.51,412.17,4361.22,4357.89,organic,Albany
2018-03-25,1.56,18717.08,469.23,3942.82,14305.03,9398.45,organic,Atlanta
2018-03-18,1.48,19014.68,626.28,5411.88,12976.52,9134.72,organic,Atlanta
2018-03-11,1.43,23042.99,590.29,5224.55,17228.15,16438.54,organic,Atlanta
2018-03-04,1.66,17082.0,597.4,5315.48,11169.12,9691.97,organic,Atlanta
2018-02-25,1.55,15348.44,530.19,5122.82,9695.43,9065.3,organic,Atlanta
2018-02-18,1.56,11165.57,429.96,4037.32,6698.29,5920.95,organic,Atlanta
2018-02-11,1.55,14843.93,384.86,3957.78,10501.29,7478.35,organic,Atlanta
2018-02-04,1.62,11900.41,384.29,4042.55,7473.57,5731.98,organic,Atlanta
2018-01-28,1.67,14446.26,390.17,5130.48,8925.61,5602.18,organic,Atlanta
2018-01-21,1.64,18554.97,349.05,3967.66,14238.26,6204.43,organic,Atlanta
2018-01-14,1.56,16151.7,291.55,3583.4,12276.75,7227.8,organic,Atlanta
2018-01-07,1.53,15714.11,405.37,4195.19,11113.55,7883.61,organic,Atlanta
2018-03-25,1.33,57606.42,2002.4,5548.18,49973.16,49957.61,organic,BaltimoreWashington
2018-03-18,1.41,45505.0,2132.2,6130.5,37165.89,37157.4,organic,BaltimoreWashington
2018-03-11,1.44,48044.77,1885.84,6874.81,39187.43,39177.43,organic,BaltimoreWashington
2018-03-04,1.43,43300.77,2360.2,6371.68,34475.37,34475.37,organic,BaltimoreWashington
2018-02-25,1.47,47421.15,1626.3,7913.27,37832.13,37822.13,organic,BaltimoreWashington
2018-02-18,1.52,51564.7,2125.96,12402.09,36956.88,36927.99,organic,BaltimoreWashington
2018-02-11,1.53,46355.69,1457.17,9060.57,35769.73,35769.73,organic,BaltimoreWashington
2018-02-04,1.59,41615.66,1201.51,7408.22,32920.24,32904.68,organic,BaltimoreWashington
2018-01-28,1.55,44059.08,1236.06,8807.18,33868.57,33859.68,organic,BaltimoreWashington
2018-01-21,1.66,38098.21,1450.87,9262.48,27319.78,27315.34,organic,BaltimoreWashington
2018-01-14,1.39,66149.27,1264.25,10025.87,54753.43,54746.77,organic,BaltimoreWashington
2018-03-25,1.81,3119.2,76.12,1006.43,2036.65,618.64,organic,Boise
2018-03-18,1.85,2550.59,89.14,898.36,1563.09,287.9,organic,Boise
2018-03-11,1.8,3447.36,98.9,926.28,2422.18,664.03,organic,Boise
2018-03-04,1.79,2980.6,109.72,904.11,1966.77,526.56,organic,Boise
2018-02-25,1.82,2430.16,69.78,745.69,1614.69,472.96,organic,Boise
2018-02-18,1.82,2275.91,72.52,810.01,1393.38,725.39,organic,Boise
2018-02-11,1.8,2855.33,46.25,791.61,2017.47,666.38,organic,Boise
2018-02-04,1.8,2594.9,76.84,590.46,1927.6,492.63,organic,Boise
2018-01-28,1.78,2419.64,52.42,580.64,1786.58,294.66,organic,Boise
2018-01-21,1.81,2446.13,41.05,577.32,1827.76,284.43,organic,Boise
2018-01-14,1.81,2130.13,51.93,802.89,1275.31,350.29,organic,Boise
2018-01-07,1.77,2553.9,42.6,949.08,1562.22,552.06,organic,Boise
2018-03-25,1.74,38441.23,27.25,2031.54,36382.44,29466.95,organic,Boston
2018-03-18,1.83,34809.9,20.31,2456.48,32333.11,25094.65,organic,Boston
2018-03-11,1.85,30476.66,8.51,2114.28,28353.87,22732.95,organic,Boston
2018-03-04,1.92,23890.64,7.84,2254.05,21628.75,18636.4,organic,Boston
2018-02-25,1.79,31567.3,34.89,2390.82,29141.59,25069.34,organic,Boston
2018-02-18,1.83,27960.77,11.63,1603.22,26345.92,22938.29,organic,Boston
2018-02-11,1.85,24728.12,3.67,1795.79,22924.99,19367.62,organic,Boston
2018-02-04,1.83,28934.01,9.14,2504.27,26416.94,20660.94,organic,Boston
2018-01-28,1.72,30846.35,14.65,1628.45,29203.25,27876.23,organic,Boston
2018-01-21,1.82,26704.98,60.87,2647.48,23996.63,21985.03,organic,Boston
2018-01-14,1.73,29468.36,12.77,2380.23,27075.36,23926.76,organic,Boston
2018-01-07,1.91,30096.0,14.46,2704.48,27377.06,25121.53,organic,Boston
2018-03-25,1.03,38203.98,241.71,425.31,37536.96,25743.24,organic,BuffaloRochester
2018-03-18,1.17,16113.35,558.54,106.27,15448.54,4270.87,organic,BuffaloRochester
2018-03-11,1.24,12744.6,763.9,91.2,11889.5,1124.44,organic,BuffaloRochester
2018-03-04,1.38,8580.63,1197.38,159.65,7223.6,894.23,organic,BuffaloRochester
2018-02-25,1.27,11398.35,761.52,168.93,10467.9,2567.55,organic,BuffaloRochester
2018-02-18,1.23,12131.04,542.58,103.62,11484.84,5283.46,organic,BuffaloRochester
2018-02-11,1.21,9744.88,169.08,138.02,9437.78,2907.29,organic,BuffaloRochester
2018-02-04,1.18,14307.71,204.51,181.6,13921.6,4203.8,organic,BuffaloRochester
2018-01-28,1.17,13405.95,232.33,150.46,13023.16,11059.23,organic,BuffaloRochester
2018-01-21,1.23,7288.58,309.8,119.81,6858.97,3581.4,organic,BuffaloRochester
2018-01-14,1.19,10864.95,318.7,133.26,10412.99,3248.18,organic,BuffaloRochester
2018-01-07,1.17,9115.92,283.13,90.07,8742.72,4250.19,organic,BuffaloRochester
2018-01-07,1.95,156341.57,42992.91,56007.79,57340.87,57271.15,organic,California
2018-03-25,1.77,12030.96,17.85,5964.29,5887.59,5792.37,organic,Charlotte
2018-03-18,1.75,11986.57,30.26,5808.91,5941.73,5801.28,organic,Charlotte
2018-03-11,1.73,13697.68,29.01,6861.78,6584.2,6511.53,organic,Charlotte
2018-03-04,1.88,11882.61,31.41,6586.88,4996.07,4621.84,organic,Charlotte
2018-02-25,1.91,11946.22,36.46,5987.21,5731.84,5667.58,organic,Charlotte
2018-02-18,1.83,12417.57,22.67,5878.08,6284.74,5981.3,organic,Charlotte
2018-02-11,1.92,11216.56,7.2,5645.05,5325.45,5176.75,organic,Charlotte
2018-02-04,1.89,13273.93,26.28,5187.8,7857.98,7613.73,organic,Charlotte
2018-01-28,1.76,12432.58,21.47,6626.86,5512.89,5080.46,organic,Charlotte
2018-01-21,1.62,12422.7,8.94,5461.01,6705.76,6703.12,organic,Charlotte
2018-01-14,1.45,19522.15,17.87,7132.92,12129.51,12116.18,organic,Charlotte
2018-01-07,1.08,28741.11,22.16,6254.59,22239.19,22132.06,organic,Charlotte
2018-03-25,1.69,35088.36,324.87,27550.29,7213.2,7176.54,organic,Chicago
2018-03-18,1.66,35542.17,184.53,26955.74,8401.9,8398.57,organic,Chicago
2018-03-11,1.66,41969.83,583.18,32382.95,9003.7,8990.36,organic,Chicago
2018-03-04,1.62,46026.58,1107.05,35255.03,9664.5,9654.5,organic,Chicago
2018-02-25,1.68,36432.65,246.73,29263.75,6922.17,6908.84,organic,Chicago
2018-02-18,1.66,33678.58,259.18,24314.04,9105.36,9095.36,organic,Chicago
2018-02-11,1.65,38202.17,409.68,26524.51,11267.98,11261.31,organic,Chicago
2018-02-04,1.62,46956.84,313.29,32668.25,13975.3,13975.3,organic,Chicago
2018-01-28,1.72,40770.94,215.4,31318.93,9236.61,9236.61,organic,Chicago
2018-01-21,1.82,36688.67,83.93,28134.16,8470.58,8470.58,organic,Chicago
2018-01-14,1.79,44955.89,133.39,31177.44,13645.06,13635.06,organic,Chicago
2018-01-07,1.83,41573.25,118.84,29600.36,11854.05,11850.72,organic,Chicago
2018-03-25,1.66,15502.38,728.9,4308.74,10464.74,7398.87,organic,CincinnatiDayton
2018-03-18,1.31,28721.72,932.06,10505.06,17284.6,8746.0,organic,CincinnatiDayton
2018-03-11,1.27,34517.3,1080.28,12488.67,20948.35,15617.99,organic,CincinnatiDayton
2018-03-04,1.68,11250.57,810.62,4420.73,6019.22,4449.27,organic,CincinnatiDayton
2018-02-25,1.78,15097.8,736.69,4538.31,9822.8,2275.92,organic,CincinnatiDayton
2018-02-18,1.64,9811.36,680.18,4321.38,4809.8,4698.48,organic,CincinnatiDayton
2018-02-11,1.59,10754.39,535.84,3567.35,6651.2,5192.81,organic,CincinnatiDayton
2018-02-04,1.69,11196.3,628.58,4438.31,6129.41,4339.23,organic,CincinnatiDayton
2018-01-28,1.51,15027.47,702.32,4805.49,9519.66,3133.44,organic,CincinnatiDayton
2018-01-21,1.6,18364.37,678.73,5179.83,12505.81,2688.54,organic,CincinnatiDayton
2018-01-14,1.71,19434.36,610.29,5917.68,12906.39,4369.52,organic,CincinnatiDayton
2018-01-07,1.71,13141.82,710.55,5212.44,7218.83,3380.57,organic,CincinnatiDayton
2018-03-25,1.31,11125.08,533.97,1113.33,9477.78,7760.23,organic,Columbus
2018-03-18,1.2,32634.06,723.66,8582.89,23327.51,11776.03,organic,Columbus
2018-03-11,1.26,26620.79,820.89,10737.83,15062.07,12641.49,organic,Columbus
2018-03-04,1.48,7617.52,531.55,1246.43,5839.54,5689.68,organic,Columbus
2018-02-25,1.57,7371.84,470.96,1510.35,5390.53,4640.71,organic,Columbus
2018-02-18,1.44,7807.21,434.86,1521.43,5850.92,5850.92,organic,Columbus
2018-02-11,1.42,8970.66,445.67,1117.03,7407.96,7086.27,organic,Columbus
2018-02-04,1.47,7422.15,587.11,1186.62,5648.42,5453.09,organic,Columbus
2018-01-28,1.43,7669.31,564.77,1557.33,5547.21,4090.06,organic,Columbus
2018-01-21,1.5,8977.97,613.65,1852.11,6512.21,4083.63,organic,Columbus
2018-01-14,1.3,10424.33,977.0,1620.14,7827.19,7350.79,organic,Columbus
2018-01-07,1.15,12589.45,1639.81,1133.28,9816.36,9106.36,organic,Columbus
2018-03-25,1.46,31489.27,5372.35,1047.92,25069.0,23054.17,organic,DallasFtWorth
2018-03-18,1.32,31122.09,5570.59,1317.02,24234.48,22630.41,organic,DallasFtWorth
2018-03-11,1.3,34357.21,6067.15,810.89,27479.17,25669.77,organic,DallasFtWorth
2018-03-04,1.38,28406.76,5610.19,618.5,22178.07,20545.89,organic,DallasFtWorth
2018-02-25,1.34,23520.36,3998.07,635.53,18886.76,17839.97,organic,DallasFtWorth
2018-02-18,1.36,25380.68,4546.52,787.2,20046.96,19653.07,organic,DallasFtWorth
2018-02-11,1.34,28078.4,4681.33,437.65,22959.42,22690.02,organic,DallasFtWorth
2018-02-04,1.37,28070.22,4977.37,561.14,22531.71,22281.2,organic,DallasFtWorth
2018-01-28,1.45,26069.14,4936.84,476.06,20656.24,19613.2,organic,DallasFtWorth
2018-01-21,1.5,24032.87,4244.71,360.17,19427.99,17607.8,organic,DallasFtWorth
2018-01-14,1.54,25628.61,5179.65,577.3,19871.66,16878.39,organic,DallasFtWorth
2018-01-07,1.45,21286.58,4020.53,454.86,16811.19,14157.14,organic,DallasFtWorth
2018-03-25,1.6,24825.5,6516.4,685.92,17579.09,16514.58,organic,Denver
2018-03-18,1.67,21352.34,10539.17,797.06,9982.9,9087.45,organic,Denver
2018-03-11,1.59,31590.9,7032.9,640.35,23865.57,23032.03,organic,Denver
2018-03-04,1.55,24300.28,5776.81,588.5,17924.31,17177.3,organic,Denver
2018-02-25,1.39,36823.42,8387.3,751.32,27659.99,26783.45,organic,Denver
2018-02-18,1.35,36683.22,8065.46,597.63,27970.43,27804.78,organic,Denver
2018-02-11,1.55,22388.13,5261.02,639.37,16452.35,16367.04,organic,Denver
2018-02-04,1.51,16458.72,3746.88,496.84,12191.51,12101.76,organic,Denver
2018-01-28,1.51,27513.73,6132.33,550.8,20794.42,20366.98,organic,Denver
2018-01-21,1.55,30143.3,7841.79,687.2,21581.7,20613.26,organic,Denver
